e59dda7a-4cef-4db3-b1c7-3e8a98bf07ad,1713682861,0.04292451254567829,-11.62287080214897,0.41091700478236887,0.026386329714011225
e59dda7a-4cef-4db3-b1c7-3e8a98bf07ad,1713682862,0.8013428857047977,-11.573512324655157,0.616024591622613,0.05297411519223694
e59dda7a-4cef-4db3-b1c7-3e8a98bf07ad,1713682863,1.4173674773274108,-11.52053820946292,1.0177352782806903,0.09835102421359032
e59dda7a-4cef-4db3-b1c7-3e8a98bf07ad,1713682864,2.973864899513774,-11.373212531870879,0.8169832880053791,0.056697070129631655
e59dda7a-4cef-4db3-b1c7-3e8a98bf07ad,1713682865,4.294557087210141,-11.285086918245778,0.8121981192037673,0.028603079340577153
e59dda7a-4cef-4db3-b1c7-3e8a98bf07ad,1713682866,5.609207576676499,-11.231550795216142,0.8373978896788303,0.014310153370635348
e59dda7a-4cef-4db3-b1c7-3e8a98bf07ad,1713682867,6.952035492970648,-11.202290621845393,0.8260055058073181,-0.015911005482648122
e59dda7a-4cef-4db3-b1c7-3e8a98bf07ad,1713682869,8.275483085254738,-11.240233046285962,1.844509087336439,-0.14454795476792803
e59dda7a-4cef-4db3-b1c7-3e8a98bf07ad,1713682870,10.85022908807236,-11.400229840368974,0.93997035399107,-0.007736290073994567
e3f7fd11-87b5-49bc-93cd-d747845f230d,1713683236,-1.0160838182431144,-11.489261777554567,0.501781425213209,-0.07941971485049848
e3f7fd11-87b5-49bc-93cd-d747845f230d,1713683237,-0.14415849093909466,-11.593368906894208,0.6341023699159507,0.016331914235310663
e3f7fd11-87b5-49bc-93cd-d747845f230d,1713683238,0.9260260967878524,-11.531548946936642,0.7446333348144105,0.11327909715999773
e3f7fd11-87b5-49bc-93cd-d747845f230d,1713683239,2.1326677659219397,-11.355304356629631,0.7658306238886254,0.12878521180383373
e3f7fd11-87b5-49bc-93cd-d747845f230d,1713683240,3.3829444149430983,-11.184008847784,0.7972581934837772,0.03164276132607213
e3f7fd11-87b5-49bc-93cd-d747845f230d,1713683241,4.6618437996930915,-11.172483680883452,0.7922224597124901,-0.04439861024473579
e3f7fd11-87b5-49bc-93cd-d747845f230d,1713683242,5.927275131026109,-11.266218228690146,0.7956636081651611,-0.05024486986040344
9c6b80cf-d041-495a-ac6d-30701f20d044,1713684358,-0.8208285984498025,-4.770689925141958,0.08781197539718177,-0.10198992802544993
9c6b80cf-d041-495a-ac6d-30701f20d044,1713684359,-0.6375986007951915,-4.966289532699692,0.10142735436408479,-0.2051097496259624
9c6b80cf-d041-495a-ac6d-30701f20d044,1713684360,-0.5360250281921621,-5.3694016145692585,0.004776932389517485,-0.4117955746447519
c9fe2712-c8bd-488b-b730-29bcfd04e0da,1713684528,12.28548623627078,-11.639956903171436,-3.0329125932331635,0.09730187279708424
c9fe2712-c8bd-488b-b730-29bcfd04e0da,1713684530,7.632402144302141,-11.56900265651068,-0.5916769528041979,0.02175616182632467
c9fe2712-c8bd-488b-b730-29bcfd04e0da,1713684531,6.676308152410213,-11.526887167020558,-0.6073121927395988,0.08038433310923132
07a66eea-9103-48de-9ccb-37b595614a96,1713684535,2.169131192248068,-11.526003073158583,-0.3215896557021447,0.05611173675504055
07a66eea-9103-48de-9ccb-37b595614a96,1713684536,1.5831248703224226,-11.4772747054229,-0.48283877991134116,0.01253580348211969
4767f9b7-51c9-4c80-92b0-5faef24f779d,1713684662,12.386727228522194,-11.404687637321695,0.11285542982451524,0.07718625268226198
4767f9b7-51c9-4c80-92b0-5faef24f779d,1713684663,12.332419325209804,-11.329883736395772,-0.40867659194462824,0.18169462295317018
4767f9b7-51c9-4c80-92b0-5faef24f779d,1713684664,11.55824083870853,-11.154537443787353,-0.682350603378886,0.024840623822873553
4767f9b7-51c9-4c80-92b0-5faef24f779d,1713684665,10.430506272298551,-11.130253194596245,-0.749507650402828,0.039773389985260366
4767f9b7-51c9-4c80-92b0-5faef24f779d,1713684667,7.993450212389225,-11.079620582436549,-0.7935410953508919,0.02894168931643115
8df0b877-7fe0-4e24-a09a-d2a394b82839,1713684669,5.7611152238514425,-11.660495549843322,-1.1831989450691083,0.3476348760354995
8df0b877-7fe0-4e24-a09a-d2a394b82839,1713684670,4.577916278782334,-11.312860673807823,-1.1358082178133992,0.08970005374053613
8df0b877-7fe0-4e24-a09a-d2a394b82839,1713684671,2.7162235179191674,-11.389566086990685,-0.69423305191266,0.07644458132087095
8df0b877-7fe0-4e24-a09a-d2a394b82839,1713684672,2.0219904660065073,-11.313121505669814,-0.7420659086978372,0.00717116585837374
4b4eb092-7fee-4ebc-936e-73d44eadaa77,1713684794,-0.6748802617824776,-4.470669746169367,0.1083582192805882,-0.26795436803225225
4b4eb092-7fee-4ebc-936e-73d44eadaa77,1713684795,-0.5254074102146377,-5.034020819354492,0.08602596415172264,-0.45297588805467637
4b4eb092-7fee-4ebc-936e-73d44eadaa77,1713684796,-0.3035565442369006,-5.7349312521482965,0.21265176622675114,-0.461923643024428
4b4eb092-7fee-4ebc-936e-73d44eadaa77,1713684797,-0.004299060275388303,-6.513554615535685,0.10854688256515303,-0.5385249756657853
4b4eb092-7fee-4ebc-936e-73d44eadaa77,1713684798,0.1355186974150545,-7.398715963440116,0.06704796844146266,-0.5725165432128634
4b4eb092-7fee-4ebc-936e-73d44eadaa77,1713684799,0.2215476326942087,-8.320857967602187,0.011210790025630413,-0.5530290813344152
